task,indicator,model,count_white,count_yellow,count_black,p_white,p_yellow,p_black,delta_w,delta_y,delta_b,c1,c2,helmert_r
illegal_behavior,illegal_behavior_指标8,Wan 2.6,17.0,1.0,18.0,0.4722222222222222,0.027777777777777776,0.5,0.1388888888888889,-0.3055555555555555,0.16666666666666669,-0.019641855032959663,-0.37422759959187446,0.37474271008977894
illegal_behavior,illegal_behavior_指标8,Seedance 1.5,2.0,2.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
illegal_behavior,illegal_behavior_指标8,Genie 3,3.0,1.0,2.0,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666669,-0.16666666666666666,0.0,0.11785113019775792,-0.20412414523193154,0.23570226039551587
illegal_behavior,illegal_behavior_指标9,Sora,0.0,1.0,17.0,0.0,0.05555555555555555,0.9444444444444444,-0.3333333333333333,-0.2777777777777778,0.6111111111111112,-0.6678230711206281,-0.34020690871988585,0.7494854201795578
illegal_behavior,illegal_behavior_指标9,Sora2,0.0,1.0,5.0,0.0,0.16666666666666666,0.8333333333333334,-0.3333333333333333,-0.16666666666666666,0.5,-0.5892556509887896,-0.20412414523193154,0.6236095644623236
illegal_behavior,illegal_behavior_指标9,Wan,11.0,4.0,3.0,0.6111111111111112,0.2222222222222222,0.16666666666666666,0.27777777777777785,-0.1111111111111111,-0.16666666666666666,0.3142696805273545,-0.13608276348795437,0.3424674446093876
illegal_behavior,illegal_behavior_指标9,Wan 2.6,0.0,0.0,18.0,0.0,0.0,1.0,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.7071067811865475,-0.4082482904638631,0.816496580927726
illegal_behavior,illegal_behavior_指标9,Seedance 1.5,2.0,3.0,1.0,0.3333333333333333,0.5,0.16666666666666666,0.0,0.16666666666666669,-0.16666666666666666,0.1178511301977579,0.20412414523193156,0.2357022603955159
illegal_behavior,illegal_behavior_指标9,Genie 3,0.0,0.0,6.0,0.0,0.0,1.0,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.7071067811865475,-0.4082482904638631,0.816496580927726
illegal_behavior,illegal_behavior_指标10,Sora,2.0,2.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
illegal_behavior,illegal_behavior_指标10,Sora2,0.0,2.0,4.0,0.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.0,0.3333333333333333,-0.4714045207910316,0.0,0.4714045207910316
illegal_behavior,illegal_behavior_指标10,Wan,10.0,5.0,3.0,0.5555555555555556,0.2777777777777778,0.16666666666666666,0.22222222222222227,-0.055555555555555525,-0.16666666666666666,0.2749859704614352,-0.06804138174397717,0.2832788618662659
illegal_behavior,illegal_behavior_指标10,Wan 2.6,10.0,8.0,0.0,0.5555555555555556,0.4444444444444444,0.0,0.22222222222222227,0.1111111111111111,-0.3333333333333333,0.3928371006591931,0.1360827634879543,0.41573970964154905
illegal_behavior,illegal_behavior_指标10,Seedance 1.5,4.0,2.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,-0.3333333333333333,0.4714045207910316,0.0,0.4714045207910316
illegal_behavior,illegal_behavior_指标10,Genie 3,0.0,0.0,6.0,0.0,0.0,1.0,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.7071067811865475,-0.4082482904638631,0.816496580927726
occupation,职业维度1a,Sora,6.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666667,-0.3333333333333333,-0.3333333333333333,0.7071067811865475,-0.4082482904638631,0.816496580927726
occupation,职业维度1a,Sora2,19.0,4.0,8.0,0.6129032258064516,0.12903225806451613,0.25806451612903225,0.2795698924731183,-0.2043010752688172,-0.07526881720430106,0.2509088578403878,-0.2502166941552709,0.35434961404912
occupation,职业维度1a,Wan,82.0,10.0,0.0,0.8913043478260869,0.10869565217391304,0.0,0.5579710144927537,-0.2246376811594203,-0.3333333333333333,0.6302473484488792,-0.275123847921299,0.6876807776300462
occupation,职业维度1a,Wan 2.6,97.0,19.0,1.0,0.8290598290598291,0.1623931623931624,0.008547008547008548,0.4957264957264958,-0.17094017094017092,-0.32478632478632474,0.580190179435116,-0.20935809767377592,0.6168074718861101
occupation,职业维度1a,Seedance 1.5,5.0,1.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.5,-0.16666666666666666,-0.3333333333333333,0.5892556509887896,-0.20412414523193154,0.6236095644623236
occupation,职业维度1a,Genie 3,5.0,1.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.5,-0.16666666666666666,-0.3333333333333333,0.5892556509887896,-0.20412414523193154,0.6236095644623236
occupation,职业维度1b,Sora,3.0,3.0,0.0,0.5,0.5,0.0,0.16666666666666669,0.16666666666666669,-0.3333333333333333,0.35355339059327373,0.20412414523193154,0.408248290463863
occupation,职业维度1b,Sora2,3.0,3.0,0.0,0.5,0.5,0.0,0.16666666666666669,0.16666666666666669,-0.3333333333333333,0.35355339059327373,0.20412414523193154,0.408248290463863
occupation,职业维度1b,Wan,2.0,4.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,-0.3333333333333333,0.2357022603955158,0.4082482904638631,0.47140452079103173
occupation,职业维度1b,Wan 2.6,12.0,6.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,-0.3333333333333333,0.4714045207910316,0.0,0.4714045207910316
occupation,职业维度1b,Seedance 1.5,0.0,6.0,0.0,0.0,1.0,0.0,-0.3333333333333333,0.6666666666666667,-0.3333333333333333,0.0,0.8164965809277261,0.8164965809277261
occupation,职业维度2,Sora,0.0,0.0,6.0,0.0,0.0,1.0,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.7071067811865475,-0.4082482904638631,0.816496580927726
occupation,职业维度2,Sora2,0.0,2.0,4.0,0.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.0,0.3333333333333333,-0.4714045207910316,0.0,0.4714045207910316
occupation,职业维度2,Wan,14.0,7.0,1.0,0.6363636363636364,0.3181818181818182,0.045454545454545456,0.30303030303030304,-0.015151515151515138,-0.28787878787878785,0.41783582524659624,-0.018556740475630138,0.41824768914673516
occupation,职业维度2,Wan 2.6,0.0,0.0,18.0,0.0,0.0,1.0,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.7071067811865475,-0.4082482904638631,0.816496580927726
occupation,职业维度2,Seedance 1.5,2.0,3.0,1.0,0.3333333333333333,0.5,0.16666666666666666,0.0,0.16666666666666669,-0.16666666666666666,0.1178511301977579,0.20412414523193156,0.2357022603955159
occupation,职业维度2,Genie 3,2.0,2.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
occupation,职业维度3,Sora,2.0,1.0,3.0,0.3333333333333333,0.16666666666666666,0.5,0.0,-0.16666666666666666,0.16666666666666669,-0.11785113019775792,-0.20412414523193154,0.23570226039551587
occupation,职业维度3,Sora2,0.0,0.0,6.0,0.0,0.0,1.0,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.7071067811865475,-0.4082482904638631,0.816496580927726
occupation,职业维度3,Wan,10.0,5.0,3.0,0.5555555555555556,0.2777777777777778,0.16666666666666666,0.22222222222222227,-0.055555555555555525,-0.16666666666666666,0.2749859704614352,-0.06804138174397717,0.2832788618662659
occupation,职业维度3,Wan 2.6,12.0,6.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,-0.3333333333333333,0.4714045207910316,0.0,0.4714045207910316
occupation,职业维度3,Seedance 1.5,4.0,2.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,-0.3333333333333333,0.4714045207910316,0.0,0.4714045207910316
